Country,Year,Consumption,Type,Classification
Portugal,2008,0.11,Coal,Traditional
Portugal,2009,0.12,Coal,Traditional
Portugal,2010,0.07,Coal,Traditional
Portugal,2011,0.09,Coal,Traditional
Portugal,2012,0.12,Coal,Traditional
Portugal,2013,0.11,Coal,Traditional
Portugal,2014,0.11,Coal,Traditional
Portugal,2015,0.14,Coal,Traditional
Portugal,2016,0.12,Coal,Traditional
Portugal,2017,0.14,Coal,Traditional
Portugal,2018,0.11,Coal,Traditional
Portugal,2019,0.06,Coal,Traditional
Qatar,2000,0,Coal,Traditional
Qatar,2001,0,Coal,Traditional
Qatar,2002,0,Coal,Traditional
Qatar,2003,0,Coal,Traditional
Qatar,2004,0,Coal,Traditional
Qatar,2005,0,Coal,Traditional
Qatar,2006,0,Coal,Traditional
Qatar,2007,0,Coal,Traditional
Qatar,2008,0,Coal,Traditional
Qatar,2009,0,Coal,Traditional
Qatar,2010,0,Coal,Traditional
Qatar,2011,0,Coal,Traditional
Qatar,2012,0,Coal,Traditional
Qatar,2013,0,Coal,Traditional
Qatar,2014,0,Coal,Traditional
Qatar,2015,0,Coal,Traditional
Qatar,2016,0,Coal,Traditional
Qatar,2017,0,Coal,Traditional
Qatar,2018,0,Coal,Traditional
Qatar,2019,0,Coal,Traditional
Romania,2000,0.31,Coal,Traditional
Romania,2001,0.32,Coal,Traditional
Romania,2002,0.34,Coal,Traditional
Romania,2003,0.38,Coal,Traditional
Romania,2004,0.38,Coal,Traditional
Romania,2005,0.36,Coal,Traditional
Romania,2006,0.41,Coal,Traditional
Romania,2007,0.41,Coal,Traditional
Romania,2008,0.4,Coal,Traditional
Romania,2009,0.32,Coal,Traditional
Romania,2010,0.29,Coal,Traditional
Romania,2011,0.34,Coal,Traditional
Romania,2012,0.32,Coal,Traditional
Romania,2013,0.25,Coal,Traditional
Romania,2014,0.24,Coal,Traditional
Romania,2015,0.25,Coal,Traditional
Romania,2016,0.22,Coal,Traditional
Romania,2017,0.23,Coal,Traditional
Romania,2018,0.21,Coal,Traditional
Romania,2019,0.19,Coal,Traditional
Russian Federation,2000,4.43,Coal,Traditional
Russian Federation,2001,4.32,Coal,Traditional
Russian Federation,2002,4.34,Coal,Traditional
Russian Federation,2003,4.36,Coal,Traditional
Russian Federation,2004,4.18,Coal,Traditional
Russian Federation,2005,3.96,Coal,Traditional
Russian Federation,2006,4.06,Coal,Traditional
Russian Federation,2007,3.93,Coal,Traditional
Russian Federation,2008,4.22,Coal,Traditional
Russian Federation,2009,3.86,Coal,Traditional
Russian Federation,2010,3.79,Coal,Traditional
Russian Federation,2011,3.94,Coal,Traditional
Russian Federation,2012,4.12,Coal,Traditional
Russian Federation,2013,3.79,Coal,Traditional
Russian Federation,2014,3.67,Coal,Traditional
Russian Federation,2015,3.86,Coal,Traditional
Russian Federation,2016,3.74,Coal,Traditional
Russian Federation,2017,3.51,Coal,Traditional
Russian Federation,2018,3.63,Coal,Traditional
Russian Federation,2019,3.63,Coal,Traditional
Saudi Arabia,2000,0,Coal,Traditional
Saudi Arabia,2001,0,Coal,Traditional
Saudi Arabia,2002,0,Coal,Traditional
Saudi Arabia,2003,0,Coal,Traditional
Saudi Arabia,2004,0,Coal,Traditional
Saudi Arabia,2005,0,Coal,Traditional
Saudi Arabia,2006,0,Coal,Traditional
Saudi Arabia,2007,0,Coal,Traditional
Saudi Arabia,2008,0,Coal,Traditional
Saudi Arabia,2009,0,Coal,Traditional
Saudi Arabia,2010,0,Coal,Traditional
Saudi Arabia,2011,0,Coal,Traditional
Saudi Arabia,2012,0,Coal,Traditional
Saudi Arabia,2013,0,Coal,Traditional
Saudi Arabia,2014,0.01,Coal,Traditional
Saudi Arabia,2015,0.01,Coal,Traditional
Saudi Arabia,2016,0,Coal,Traditional
Saudi Arabia,2017,0,Coal,Traditional
Saudi Arabia,2018,0,Coal,Traditional
Saudi Arabia,2019,0,Coal,Traditional
Singapore,2000,0,Coal,Traditional
Singapore,2001,0,Coal,Traditional
Singapore,2002,0,Coal,Traditional
Singapore,2003,0,Coal,Traditional
Singapore,2004,0,Coal,Traditional
Singapore,2005,0,Coal,Traditional
Singapore,2006,0,Coal,Traditional
Singapore,2007,0,Coal,Traditional
Singapore,2008,0,Coal,Traditional
Singapore,2009,0,Coal,Traditional
Singapore,2010,0,Coal,Traditional
Singapore,2011,0,Coal,Traditional
Singapore,2012,0,Coal,Traditional
Singapore,2013,0.01,Coal,Traditional
Singapore,2014,0.02,Coal,Traditional
Singapore,2015,0.02,Coal,Traditional
Singapore,2016,0.02,Coal,Traditional
Singapore,2017,0.04,Coal,Traditional
Singapore,2018,0.02,Coal,Traditional
Singapore,2019,0.03,Coal,Traditional
Slovakia,2000,0.18,Coal,Traditional
Slovakia,2001,0.19,Coal,Traditional
Slovakia,2002,0.18,Coal,Traditional
Slovakia,2003,0.19,Coal,Traditional
Slovakia,2004,0.19,Coal,Traditional
Slovakia,2005,0.18,Coal,Traditional
Slovakia,2006,0.18,Coal,Traditional
Slovakia,2007,0.17,Coal,Traditional
Slovakia,2008,0.16,Coal,Traditional
Slovakia,2009,0.16,Coal,Traditional
Slovakia,2010,0.16,Coal,Traditional
Slovakia,2011,0.15,Coal,Traditional
Slovakia,2012,0.14,Coal,Traditional
Slovakia,2013,0.14,Coal,Traditional
Slovakia,2014,0.14,Coal,Traditional
Slovakia,2015,0.14,Coal,Traditional
Slovakia,2016,0.13,Coal,Traditional
Slovakia,2017,0.14,Coal,Traditional
Slovakia,2018,0.14,Coal,Traditional
Slovakia,2019,0.11,Coal,Traditional
Slovenia,2000,0.06,Coal,Traditional
Slovenia,2001,0.06,Coal,Traditional
Slovenia,2002,0.07,Coal,Traditional
Slovenia,2003,0.06,Coal,Traditional
Slovenia,2004,0.06,Coal,Traditional
Slovenia,2005,0.06,Coal,Traditional
Slovenia,2006,0.06,Coal,Traditional
Slovenia,2007,0.07,Coal,Traditional
Slovenia,2008,0.06,Coal,Traditional
Slovenia,2009,0.06,Coal,Traditional
Slovenia,2010,0.06,Coal,Traditional
Slovenia,2011,0.06,Coal,Traditional
Slovenia,2012,0.06,Coal,Traditional
Slovenia,2013,0.06,Coal,Traditional
Slovenia,2014,0.04,Coal,Traditional
Slovenia,2015,0.04,Coal,Traditional
Slovenia,2016,0.05,Coal,Traditional
Slovenia,2017,0.05,Coal,Traditional
Slovenia,2018,0.05,Coal,Traditional
Slovenia,2019,0.04,Coal,Traditional
South Africa,2000,3.12,Coal,Traditional
South Africa,2001,3.14,Coal,Traditional
South Africa,2002,2.98,Coal,Traditional
South Africa,2003,3.32,Coal,Traditional
South Africa,2004,3.63,Coal,Traditional
South Africa,2005,3.35,Coal,Traditional
South Africa,2006,3.41,Coal,Traditional
South Africa,2007,3.5,Coal,Traditional
South Africa,2008,3.91,Coal,Traditional
South Africa,2009,3.93,Coal,Traditional
South Africa,2010,3.89,Coal,Traditional
South Africa,2011,3.79,Coal,Traditional
South Africa,2012,3.7,Coal,Traditional
South Africa,2013,3.7,Coal,Traditional
South Africa,2014,3.75,Coal,Traditional
South Africa,2015,3.52,Coal,Traditional
South Africa,2016,3.78,Coal,Traditional
South Africa,2017,3.72,Coal,Traditional
South Africa,2018,3.76,Coal,Traditional
South Africa,2019,3.81,Coal,Traditional
South Korea,2000,1.8,Coal,Traditional
South Korea,2001,1.91,Coal,Traditional
South Korea,2002,2.06,Coal,Traditional
South Korea,2003,2.14,Coal,Traditional
South Korea,2004,2.23,Coal,Traditional
South Korea,2005,2.29,Coal,Traditional
South Korea,2006,2.37,Coal,Traditional
South Korea,2007,2.5,Coal,Traditional
South Korea,2008,2.77,Coal,Traditional
South Korea,2009,2.87,Coal,Traditional
South Korea,2010,3.23,Coal,Traditional
South Korea,2011,3.5,Coal,Traditional
South Korea,2012,3.38,Coal,Traditional
South Korea,2013,3.41,Coal,Traditional
South Korea,2014,3.53,Coal,Traditional
South Korea,2015,3.58,Coal,Traditional
South Korea,2016,3.41,Coal,Traditional
South Korea,2017,3.61,Coal,Traditional
South Korea,2018,3.63,Coal,Traditional
South Korea,2019,3.44,Coal,Traditional
Spain,2000,0.88,Coal,Traditional
Spain,2001,0.8,Coal,Traditional
Spain,2002,0.9,Coal,Traditional
Spain,2003,0.84,Coal,Traditional
Spain,2004,0.88,Coal,Traditional
Spain,2005,0.86,Coal,Traditional
Spain,2006,0.75,Coal,Traditional
Spain,2007,0.84,Coal,Traditional
Spain,2008,0.57,Coal,Traditional
Spain,2009,0.39,Coal,Traditional
Spain,2010,0.29,Coal,Traditional
Spain,2011,0.54,Coal,Traditional
Spain,2012,0.65,Coal,Traditional
Spain,2013,0.48,Coal,Traditional
Spain,2014,0.49,Coal,Traditional
Spain,2015,0.57,Coal,Traditional
Spain,2016,0.44,Coal,Traditional
Spain,2017,0.56,Coal,Traditional
Spain,2018,0.46,Coal,Traditional
Spain,2019,0.21,Coal,Traditional
Sri Lanka,2000,0,Coal,Traditional
Sri Lanka,2001,0,Coal,Traditional
Sri Lanka,2002,0,Coal,Traditional
Sri Lanka,2003,0,Coal,Traditional
Sri Lanka,2004,0,Coal,Traditional
Sri Lanka,2005,0,Coal,Traditional
Sri Lanka,2006,0,Coal,Traditional
Sri Lanka,2007,0,Coal,Traditional
Sri Lanka,2008,0,Coal,Traditional
Sri Lanka,2009,0,Coal,Traditional
Sri Lanka,2010,0,Coal,Traditional
Sri Lanka,2011,0.01,Coal,Traditional
Sri Lanka,2012,0.02,Coal,Traditional
Sri Lanka,2013,0.02,Coal,Traditional
Sri Lanka,2014,0.04,Coal,Traditional
Sri Lanka,2015,0.05,Coal,Traditional
Sri Lanka,2016,0.05,Coal,Traditional
Sri Lanka,2017,0.06,Coal,Traditional
Sri Lanka,2018,0.06,Coal,Traditional
Sri Lanka,2019,0.06,Coal,Traditional
Sweden,2000,0.11,Coal,Traditional
Sweden,2001,0.12,Coal,Traditional
Sweden,2002,0.13,Coal,Traditional
Sweden,2003,0.12,Coal,Traditional
Sweden,2004,0.13,Coal,Traditional
Sweden,2005,0.12,Coal,Traditional
Sweden,2006,0.13,Coal,Traditional
Sweden,2007,0.12,Coal,Traditional
Sweden,2008,0.12,Coal,Traditional
Sweden,2009,0.08,Coal,Traditional
Sweden,2010,0.12,Coal,Traditional
Sweden,2011,0.1,Coal,Traditional
Sweden,2012,0.09,Coal,Traditional
Sweden,2013,0.09,Coal,Traditional
Sweden,2014,0.08,Coal,Traditional
Sweden,2015,0.08,Coal,Traditional
Sweden,2016,0.08,Coal,Traditional
Sweden,2017,0.08,Coal,Traditional
Sweden,2018,0.08,Coal,Traditional
Sweden,2019,0.08,Coal,Traditional
Switzerland,2000,0.01,Coal,Traditional
Switzerland,2001,0.01,Coal,Traditional
Switzerland,2002,0.01,Coal,Traditional
Switzerland,2003,0.01,Coal,Traditional
Switzerland,2004,0.01,Coal,Traditional
Switzerland,2005,0.01,Coal,Traditional
Switzerland,2006,0.01,Coal,Traditional
Switzerland,2007,0.01,Coal,Traditional
Switzerland,2008,0.01,Coal,Traditional
Switzerland,2009,0.01,Coal,Traditional
Switzerland,2010,0.01,Coal,Traditional
Switzerland,2011,0.01,Coal,Traditional
Switzerland,2012,0.01,Coal,Traditional
Switzerland,2013,0.01,Coal,Traditional
Switzerland,2014,0.01,Coal,Traditional
Switzerland,2015,0.01,Coal,Traditional
Switzerland,2016,0,Coal,Traditional
Switzerland,2017,0,Coal,Traditional
Switzerland,2018,0,Coal,Traditional
Switzerland,2019,0,Coal,Traditional
Taiwan,2000,1.15,Coal,Traditional
Taiwan,2001,1.21,Coal,Traditional
Taiwan,2002,1.31,Coal,Traditional
Taiwan,2003,1.42,Coal,Traditional
Taiwan,2004,1.46,Coal,Traditional
Taiwan,2005,1.51,Coal,Traditional
Taiwan,2006,1.58,Coal,Traditional
Taiwan,2007,1.64,Coal,Traditional
Taiwan,2008,1.57,Coal,Traditional
Taiwan,2009,1.51,Coal,Traditional
Taiwan,2010,1.6,Coal,Traditional
Taiwan,2011,1.67,Coal,Traditional
Taiwan,2012,1.65,Coal,Traditional
Taiwan,2013,1.69,Coal,Traditional
Taiwan,2014,1.71,Coal,Traditional
Taiwan,2015,1.64,Coal,Traditional
Taiwan,2016,1.67,Coal,Traditional
Taiwan,2017,1.7,Coal,Traditional
Taiwan,2018,1.7,Coal,Traditional
Taiwan,2019,1.63,Coal,Traditional
Thailand,2000,0.33,Coal,Traditional
Thailand,2001,0.37,Coal,Traditional
Thailand,2002,0.39,Coal,Traditional
Thailand,2003,0.4,Coal,Traditional
Thailand,2004,0.45,Coal,Traditional
Thailand,2005,0.49,Coal,Traditional
Thailand,2006,0.52,Coal,Traditional
Thailand,2007,0.58,Coal,Traditional
Thailand,2008,0.63,Coal,Traditional
Thailand,2009,0.63,Coal,Traditional
Thailand,2010,0.65,Coal,Traditional
Thailand,2011,0.66,Coal,Traditional
Thailand,2012,0.69,Coal,Traditional
Thailand,2013,0.68,Coal,Traditional
Thailand,2014,0.75,Coal,Traditional
Thailand,2015,0.73,Coal,Traditional
Thailand,2016,0.75,Coal,Traditional
Thailand,2017,0.75,Coal,Traditional
Thailand,2018,0.8,Coal,Traditional
Thailand,2019,0.71,Coal,Traditional
Trinidad & Tobago,2000,0,Coal,Traditional
Trinidad & Tobago,2001,0,Coal,Traditional
Trinidad & Tobago,2002,0,Coal,Traditional
Trinidad & Tobago,2003,0,Coal,Traditional
Trinidad & Tobago,2004,0,Coal,Traditional
Trinidad & Tobago,2005,0,Coal,Traditional
Trinidad & Tobago,2006,0,Coal,Traditional
Trinidad & Tobago,2007,0,Coal,Traditional
Trinidad & Tobago,2008,0,Coal,Traditional
Trinidad & Tobago,2009,0,Coal,Traditional
Trinidad & Tobago,2010,0,Coal,Traditional
Trinidad & Tobago,2011,0,Coal,Traditional
Trinidad & Tobago,2012,0,Coal,Traditional
Trinidad & Tobago,2013,0,Coal,Traditional
Trinidad & Tobago,2014,0,Coal,Traditional
Trinidad & Tobago,2015,0,Coal,Traditional
Trinidad & Tobago,2016,0,Coal,Traditional
Trinidad & Tobago,2017,0,Coal,Traditional
Trinidad & Tobago,2018,0,Coal,Traditional
Trinidad & Tobago,2019,0,Coal,Traditional
Turkey,2000,0.94,Coal,Traditional
Turkey,2001,0.77,Coal,Traditional
Turkey,2002,0.81,Coal,Traditional
Turkey,2003,0.87,Coal,Traditional
Turkey,2004,0.92,Coal,Traditional
Turkey,2005,0.93,Coal,Traditional
Turkey,2006,1.1,Coal,Traditional
Turkey,2007,1.23,Coal,Traditional
Turkey,2008,1.24,Coal,Traditional
Turkey,2009,1.29,Coal,Traditional
Turkey,2010,1.32,Coal,Traditional
Turkey,2011,1.42,Coal,Traditional
Turkey,2012,1.53,Coal,Traditional
Turkey,2013,1.32,Coal,Traditional
Turkey,2014,1.51,Coal,Traditional
Turkey,2015,1.45,Coal,Traditional
Turkey,2016,1.61,Coal,Traditional
Turkey,2017,1.65,Coal,Traditional
Turkey,2018,1.71,Coal,Traditional
Turkey,2019,1.7,Coal,Traditional
Turkmenistan,2000,0,Coal,Traditional
Turkmenistan,2001,0,Coal,Traditional
Turkmenistan,2002,0,Coal,Traditional
Turkmenistan,2003,0,Coal,Traditional
Turkmenistan,2004,0,Coal,Traditional
Turkmenistan,2005,0,Coal,Traditional
Turkmenistan,2006,0,Coal,Traditional
Turkmenistan,2007,0,Coal,Traditional
Turkmenistan,2008,0,Coal,Traditional
Turkmenistan,2009,0,Coal,Traditional
Turkmenistan,2010,0,Coal,Traditional
Turkmenistan,2011,0,Coal,Traditional
Turkmenistan,2012,0,Coal,Traditional
Turkmenistan,2013,0,Coal,Traditional
Turkmenistan,2014,0,Coal,Traditional
Turkmenistan,2015,0,Coal,Traditional
Turkmenistan,2016,0,Coal,Traditional
Turkmenistan,2017,0,Coal,Traditional
Turkmenistan,2018,0,Coal,Traditional
Turkmenistan,2019,0,Coal,Traditional
Ukraine,2000,1.61,Coal,Traditional
Ukraine,2001,1.57,Coal,Traditional
Ukraine,2002,1.58,Coal,Traditional
Ukraine,2003,1.62,Coal,Traditional
Ukraine,2004,1.54,Coal,Traditional
Ukraine,2005,1.56,Coal,Traditional
Ukraine,2006,1.68,Coal,Traditional
Ukraine,2007,1.79,Coal,Traditional
Ukraine,2008,1.75,Coal,Traditional
Ukraine,2009,1.5,Coal,Traditional
Ukraine,2010,1.6,Coal,Traditional
Ukraine,2011,1.74,Coal,Traditional
Ukraine,2012,1.79,Coal,Traditional
Ukraine,2013,1.73,Coal,Traditional
Ukraine,2014,1.49,Coal,Traditional
Ukraine,2015,1.14,Coal,Traditional
Ukraine,2016,1.36,Coal,Traditional
Ukraine,2017,1.08,Coal,Traditional
Ukraine,2018,1.15,Coal,Traditional
Ukraine,2019,1.1,Coal,Traditional
United Arab Emirates,2000,0,Coal,Traditional
United Arab Emirates,2001,0,Coal,Traditional
United Arab Emirates,2002,0,Coal,Traditional
United Arab Emirates,2003,0,Coal,Traditional
United Arab Emirates,2004,0.01,Coal,Traditional
United Arab Emirates,2005,0.01,Coal,Traditional
United Arab Emirates,2006,0.01,Coal,Traditional
United Arab Emirates,2007,0.01,Coal,Traditional
United Arab Emirates,2008,0.01,Coal,Traditional
United Arab Emirates,2009,0.01,Coal,Traditional
United Arab Emirates,2010,0.03,Coal,Traditional
United Arab Emirates,2011,0.02,Coal,Traditional
United Arab Emirates,2012,0.06,Coal,Traditional
United Arab Emirates,2013,0.07,Coal,Traditional
United Arab Emirates,2014,0.08,Coal,Traditional
United Arab Emirates,2015,0.07,Coal,Traditional
United Arab Emirates,2016,0.08,Coal,Traditional
United Arab Emirates,2017,0.09,Coal,Traditional
United Arab Emirates,2018,0.1,Coal,Traditional
United Arab Emirates,2019,0.1,Coal,Traditional
United Kingdom,2000,1.54,Coal,Traditional
United Kingdom,2001,1.63,Coal,Traditional
United Kingdom,2002,1.5,Coal,Traditional
United Kingdom,2003,1.6,Coal,Traditional
United Kingdom,2004,1.53,Coal,Traditional
United Kingdom,2005,1.57,Coal,Traditional
United Kingdom,2006,1.71,Coal,Traditional
United Kingdom,2007,1.61,Coal,Traditional
United Kingdom,2008,1.49,Coal,Traditional
United Kingdom,2009,1.25,Coal,Traditional
United Kingdom,2010,1.29,Coal,Traditional
United Kingdom,2011,1.32,Coal,Traditional
United Kingdom,2012,1.63,Coal,Traditional
United Kingdom,2013,1.55,Coal,Traditional
United Kingdom,2014,1.25,Coal,Traditional
United Kingdom,2015,0.97,Coal,Traditional
United Kingdom,2016,0.46,Coal,Traditional
United Kingdom,2017,0.38,Coal,Traditional
United Kingdom,2018,0.32,Coal,Traditional
United Kingdom,2019,0.26,Coal,Traditional
US,2000,22.63,Coal,Traditional
US,2001,21.96,Coal,Traditional
US,2002,21.95,Coal,Traditional
US,2003,22.37,Coal,Traditional
US,2004,22.52,Coal,Traditional
US,2005,22.85,Coal,Traditional
US,2006,22.5,Coal,Traditional
US,2007,22.8,Coal,Traditional
US,2008,22.44,Coal,Traditional
US,2009,19.74,Coal,Traditional
US,2010,20.88,Coal,Traditional
US,2011,19.7,Coal,Traditional
US,2012,17.42,Coal,Traditional
US,2013,18.08,Coal,Traditional
US,2014,18.04,Coal,Traditional
US,2015,15.58,Coal,Traditional
US,2016,14.26,Coal,Traditional
US,2017,13.87,Coal,Traditional
US,2018,13.28,Coal,Traditional
US,2019,11.34,Coal,Traditional
Uzbekistan,2000,0.03,Coal,Traditional
Uzbekistan,2001,0.03,Coal,Traditional
Uzbekistan,2002,0.03,Coal,Traditional
Uzbekistan,2003,0.02,Coal,Traditional
Uzbekistan,2004,0.03,Coal,Traditional
Uzbekistan,2005,0.04,Coal,Traditional
Uzbekistan,2006,0.04,Coal,Traditional
Uzbekistan,2007,0.04,Coal,Traditional
Uzbekistan,2008,0.04,Coal,Traditional
Uzbekistan,2009,0.04,Coal,Traditional
Uzbekistan,2010,0.04,Coal,Traditional
Uzbekistan,2011,0.05,Coal,Traditional
Uzbekistan,2012,0.05,Coal,Traditional
Uzbekistan,2013,0.07,Coal,Traditional
Uzbekistan,2014,0.06,Coal,Traditional
Uzbekistan,2015,0.06,Coal,Traditional
Uzbekistan,2016,0.05,Coal,Traditional
Uzbekistan,2017,0.06,Coal,Traditional
Uzbekistan,2018,0.09,Coal,Traditional
Uzbekistan,2019,0.07,Coal,Traditional
Venezuela,2000,0.01,Coal,Traditional
Venezuela,2001,0,Coal,Traditional
Venezuela,2002,0,Coal,Traditional
Venezuela,2003,0,Coal,Traditional
Venezuela,2004,0,Coal,Traditional
Venezuela,2005,0,Coal,Traditional
Venezuela,2006,0.01,Coal,Traditional
Venezuela,2007,0.01,Coal,Traditional
Venezuela,2008,0.01,Coal,Traditional
